employee_id,age,gender,education_level,department,years_experience,training_hours,last_performance_rating,avg_monthly_hours,salary_level,promotion_last_5years,work_life_balance,overtime,performance_score,performance_category
1948,43,Male,Master,Sales,1,63,4,170,Low,0,1,No,65.6,Solid Performer
1949,32,Male,High School,Operations,22,60,2,264,Low,0,2,No,85.7,High Performer
1950,44,Male,Master,HR,0,48,5,151,Medium,0,1,No,65.5,Solid Performer
1951,22,Male,Bachelor,IT,15,13,4,150,Low,0,3,Yes,66.4,Solid Performer
1952,58,Male,Bachelor,HR,22,12,3,227,Medium,0,1,No,74.5,High Performer
1953,42,Female,Bachelor,Sales,5,73,3,211,Medium,0,2,Yes,75.4,High Performer
1954,47,Male,High School,Operations,22,38,3,171,Medium,1,1,Yes,85.0,High Performer
1955,57,Female,High School,Sales,15,20,1,196,High,0,4,Yes,62.5,Solid Performer
1956,44,Male,High School,Marketing,13,106,4,225,Medium,0,4,No,100.0,High Performer
1957,22,Female,High School,HR,2,111,2,158,Medium,1,2,No,86.5,High Performer
1958,36,Male,Bachelor,Operations,14,67,3,255,Low,0,3,Yes,81.9,High Performer
1959,42,Male,Master,Marketing,2,84,3,153,Medium,0,3,No,83.7,High Performer
1960,30,Female,Master,Operations,22,36,1,172,High,0,2,No,78.3,High Performer
1961,30,Female,Bachelor,Marketing,1,106,2,149,Medium,0,3,No,68.3,Solid Performer
1962,31,Male,High School,Sales,0,30,4,219,Low,0,2,Yes,56.0,Solid Performer
1963,47,Female,Bachelor,IT,8,48,5,203,Medium,0,4,No,99.1,High Performer
1964,56,Male,Bachelor,HR,8,104,1,207,Medium,0,1,No,70.3,High Performer
1965,46,Female,Bachelor,Finance,22,111,4,231,Medium,0,4,No,100.0,High Performer
1966,47,Male,Bachelor,Finance,6,55,5,264,Medium,1,1,No,94.3,High Performer
1967,32,Male,Bachelor,Sales,2,75,3,219,Low,0,3,No,72.4,High Performer
1968,59,Female,Bachelor,HR,17,100,3,198,High,0,4,Yes,100.0,High Performer
1969,23,Female,Bachelor,HR,10,45,2,236,Low,1,1,Yes,67.4,Solid Performer
1970,28,Male,Master,Sales,6,84,5,158,Low,0,3,Yes,88.0,High Performer
1971,39,Female,Master,HR,8,91,3,161,Medium,0,2,No,82.9,High Performer
1972,48,Female,Bachelor,IT,0,74,3,148,Low,0,3,Yes,51.1,Needs Improvement
1973,55,Male,Master,Sales,13,72,2,148,Low,0,2,No,64.7,Solid Performer
1974,48,Female,PhD,IT,19,108,4,166,Low,0,1,No,100.0,High Performer
1975,38,Male,Bachelor,HR,5,44,3,156,Medium,0,3,No,67.3,Solid Performer
1976,45,Female,Bachelor,Sales,6,40,1,184,High,0,3,No,64.2,Solid Performer
1977,46,Female,Bachelor,HR,9,37,1,147,High,0,3,No,67.4,Solid Performer
1978,28,Female,Master,Sales,6,112,4,264,Medium,0,2,No,100.0,High Performer
1979,27,Male,Master,HR,1,10,5,262,Low,1,2,No,71.9,High Performer
1980,45,Male,High School,IT,3,34,2,172,Medium,0,3,Yes,47.2,Needs Improvement
1981,54,Male,Bachelor,IT,20,52,1,140,Medium,0,3,No,77.9,High Performer
1982,50,Male,Bachelor,HR,16,111,1,145,Medium,0,2,No,89.2,High Performer
1983,43,Male,Bachelor,Sales,0,93,4,180,Low,0,2,No,86.2,High Performer
1984,47,Female,High School,Finance,9,76,5,144,Low,0,2,No,84.7,High Performer
1985,49,Male,Master,IT,18,72,5,219,Medium,0,2,No,100.0,High Performer
1986,42,Male,Bachelor,IT,14,60,4,157,Medium,0,2,Yes,84.4,High Performer
1987,28,Female,Master,Marketing,9,11,1,221,High,0,2,No,51.2,Needs Improvement
1988,38,Male,Master,Finance,18,91,2,204,Medium,0,3,Yes,94.0,High Performer
1989,41,Female,Master,HR,11,117,1,222,Low,0,3,Yes,82.5,High Performer
1990,41,Male,Bachelor,Sales,23,73,5,164,Medium,1,2,No,100.0,High Performer
1991,43,Female,Bachelor,Marketing,15,83,1,208,Medium,0,2,No,92.4,High Performer
1992,49,Male,High School,HR,8,78,2,221,Low,0,2,Yes,71.8,High Performer
1993,28,Male,Bachelor,Operations,14,18,3,256,Low,0,3,No,67.6,Solid Performer
1994,22,Female,High School,IT,16,11,1,234,Low,0,4,No,59.7,Solid Performer
1995,53,Male,Bachelor,Operations,13,43,4,172,Low,0,3,No,84.9,High Performer
1996,34,Female,Bachelor,IT,17,69,3,250,Medium,0,3,No,98.1,High Performer
1997,51,Male,High School,IT,1,111,4,264,High,0,4,No,100.0,High Performer
1998,44,Male,High School,Operations,3,70,4,155,Medium,1,2,Yes,78.7,High Performer
1999,40,Female,High School,Operations,17,40,4,219,Medium,0,1,No,94.4,High Performer
2000,53,Male,Master,HR,6,19,1,177,Medium,1,3,Yes,50.5,Needs Improvement
2001,51,Female,Master,Marketing,12,85,5,217,Medium,0,2,Yes,100.0,High Performer
2002,50,Other,Bachelor,Marketing,14,45,3,202,Low,0,3,No,83.0,High Performer
2003,50,Female,High School,Operations,24,94,2,251,Medium,0,3,No,100.0,High Performer
2004,51,Female,High School,HR,22,58,5,228,Medium,0,4,Yes,100.0,High Performer
2005,37,Male,High School,Marketing,21,79,1,177,Low,0,2,Yes,77.2,High Performer
2006,40,Male,High School,HR,0,58,4,191,Medium,0,3,No,71.0,High Performer
2007,39,Male,Master,HR,10,12,2,168,Medium,0,3,No,58.0,Solid Performer
2008,22,Female,Bachelor,IT,9,83,3,215,Medium,0,4,No,83.7,High Performer
2009,35,Other,Bachelor,Marketing,24,14,5,203,Low,1,4,Yes,100.0,High Performer
2010,23,Male,High School,Marketing,4,119,5,230,Medium,0,4,No,100.0,High Performer
2011,49,Female,Bachelor,IT,15,99,2,228,Medium,1,1,Yes,95.7,High Performer
2012,51,Male,Bachelor,Operations,10,70,1,152,Low,0,3,Yes,61.6,Solid Performer
2013,59,Female,Bachelor,IT,20,94,3,211,Low,1,2,No,100.0,High Performer
2014,25,Male,Bachelor,Marketing,5,118,2,144,Medium,0,1,No,83.3,High Performer
2015,22,Other,High School,Marketing,8,99,4,151,Low,0,4,Yes,93.0,High Performer
2016,29,Female,Bachelor,Operations,12,111,3,142,Medium,0,4,Yes,89.2,High Performer
2017,50,Male,Bachelor,IT,23,117,5,172,Medium,0,2,No,100.0,High Performer
2018,24,Male,Bachelor,Sales,7,35,2,260,Low,0,1,Yes,48.9,Needs Improvement
2019,53,Male,PhD,Sales,13,81,5,189,Low,0,2,Yes,100.0,High Performer
2020,31,Male,Bachelor,Operations,23,14,5,168,Medium,0,4,Yes,100.0,High Performer
2021,31,Male,Bachelor,IT,0,24,5,178,Low,0,2,Yes,58.9,Solid Performer
2022,40,Female,Bachelor,IT,16,25,1,230,Low,0,1,Yes,64.0,Solid Performer
2023,55,Female,Bachelor,HR,23,10,5,239,Medium,0,1,No,94.0,High Performer
2024,54,Female,Bachelor,Marketing,4,25,4,156,Medium,0,3,No,63.5,Solid Performer
2025,44,Male,Bachelor,Finance,24,46,4,195,Medium,1,4,No,100.0,High Performer
2026,49,Female,Master,Operations,1,12,3,185,Low,0,2,No,45.9,Needs Improvement
2027,53,Female,High School,Finance,24,61,5,206,Medium,0,3,No,100.0,High Performer
2028,28,Male,Bachelor,Finance,23,56,5,206,Medium,1,1,No,100.0,High Performer
2029,50,Female,Bachelor,Operations,8,104,2,162,High,0,3,No,91.4,High Performer
2030,29,Female,Master,IT,3,22,1,233,Medium,0,3,Yes,35.4,Needs Improvement
2031,22,Male,Bachelor,Operations,16,89,3,193,Low,0,2,No,100.0,High Performer
2032,24,Male,Bachelor,Finance,16,64,5,216,Medium,0,2,No,100.0,High Performer
2033,45,Female,High School,Marketing,20,116,2,155,Medium,0,4,No,100.0,High Performer
2034,44,Male,Bachelor,Marketing,17,30,1,180,Medium,0,1,No,64.7,Solid Performer
2035,29,Female,High School,Marketing,15,75,3,237,High,0,3,No,100.0,High Performer
2036,58,Female,Bachelor,IT,7,63,3,267,Medium,0,2,No,79.8,High Performer
2037,24,Female,High School,Sales,10,36,5,200,Low,0,2,Yes,77.9,High Performer
2038,54,Male,Bachelor,Operations,20,47,3,225,Medium,1,3,Yes,95.4,High Performer
2039,49,Male,Bachelor,Marketing,20,99,2,257,Low,0,4,No,100.0,High Performer
2040,29,Female,Bachelor,Operations,17,67,3,239,Medium,1,3,Yes,93.9,High Performer
2041,55,Female,Master,Marketing,22,71,4,188,Medium,1,1,Yes,100.0,High Performer
2042,56,Male,Bachelor,IT,23,111,2,141,Medium,0,3,Yes,100.0,High Performer
2043,53,Female,Bachelor,Sales,9,55,1,259,Low,0,3,Yes,51.4,Needs Improvement
2044,45,Female,Bachelor,Sales,12,98,1,262,Medium,0,3,No,83.7,High Performer
2045,35,Male,High School,Marketing,16,20,5,225,Medium,1,3,Yes,90.3,High Performer
2046,53,Male,Master,IT,17,81,5,216,Medium,0,1,Yes,100.0,High Performer
2047,37,Female,High School,HR,9,17,4,198,Low,1,3,Yes,70.5,High Performer
2048,25,Male,Bachelor,Operations,15,106,1,151,Medium,0,3,No,85.0,High Performer
2049,58,Male,Bachelor,Operations,19,80,1,143,Low,0,2,Yes,80.4,High Performer
2050,42,Male,Bachelor,Finance,4,73,1,256,Low,0,3,No,67.1,Solid Performer
2051,35,Male,Bachelor,IT,12,111,1,234,Low,0,2,Yes,86.0,High Performer
2052,52,Female,Bachelor,Finance,17,30,3,264,Low,0,2,No,64.5,Solid Performer
2053,39,Female,High School,Marketing,16,81,2,180,Medium,0,4,No,100.0,High Performer
2054,28,Male,Master,Finance,8,72,2,262,High,0,2,Yes,79.0,High Performer
2055,31,Female,Bachelor,Sales,13,94,4,146,Medium,0,2,Yes,98.3,High Performer
2056,28,Female,Master,Operations,16,73,3,208,Low,1,3,No,97.5,High Performer
2057,54,Female,Master,Finance,3,29,1,208,Medium,1,4,No,47.6,Needs Improvement
2058,44,Male,Master,Sales,17,17,1,220,Medium,0,4,No,70.6,High Performer
2059,42,Male,Bachelor,IT,19,67,5,169,Low,0,3,No,100.0,High Performer
2060,40,Other,Bachelor,Finance,23,55,5,212,High,0,1,No,100.0,High Performer
2061,40,Female,Master,Marketing,23,40,4,145,Medium,0,4,No,98.9,High Performer
2062,57,Male,Bachelor,Marketing,14,102,1,228,High,0,3,Yes,83.6,High Performer
2063,50,Male,High School,Marketing,10,18,4,205,Medium,0,2,Yes,67.9,Solid Performer
2064,39,Male,Master,Operations,11,24,3,149,Medium,0,4,No,68.9,Solid Performer
2065,23,Female,Master,Finance,8,103,2,176,Low,1,2,No,87.5,High Performer
2066,22,Female,Bachelor,IT,12,35,1,216,Medium,0,1,No,65.3,Solid Performer
2067,26,Female,High School,Finance,14,19,3,216,Low,0,4,No,76.9,High Performer
2068,41,Male,Bachelor,Operations,14,38,1,171,High,0,3,No,70.3,High Performer
2069,32,Female,Master,Sales,4,89,5,186,Medium,0,2,No,94.6,High Performer
2070,23,Female,Master,Operations,22,45,4,249,High,0,2,No,100.0,High Performer
2071,24,Male,Bachelor,Marketing,18,93,5,259,Medium,0,3,No,100.0,High Performer
2072,44,Female,High School,Sales,19,118,2,149,High,0,2,No,100.0,High Performer
2073,33,Other,Master,Marketing,24,46,5,236,Low,1,2,Yes,100.0,High Performer
2074,41,Male,Bachelor,HR,13,95,1,144,Medium,0,3,Yes,84.9,High Performer
2075,26,Female,Bachelor,Operations,16,80,5,216,Medium,1,4,No,100.0,High Performer
2076,58,Male,PhD,Operations,17,32,1,140,Medium,0,3,No,71.5,High Performer
2077,59,Female,High School,IT,20,50,2,206,Medium,1,4,Yes,84.7,High Performer
2078,51,Female,Bachelor,Finance,2,113,5,154,Low,0,4,Yes,100.0,High Performer
2079,30,Female,High School,Sales,1,102,4,232,Low,0,3,No,95.4,High Performer
2080,55,Female,Bachelor,Sales,0,89,4,169,High,0,2,No,78.6,High Performer
2081,56,Male,Master,IT,9,111,4,242,Medium,0,4,No,100.0,High Performer
2082,43,Female,Bachelor,IT,18,37,5,221,Low,0,3,Yes,97.1,High Performer
2083,45,Female,PhD,Finance,16,57,5,214,Medium,0,1,No,100.0,High Performer
2084,38,Male,Bachelor,Marketing,11,47,5,199,High,0,2,Yes,91.6,High Performer
2085,31,Female,Bachelor,Finance,0,40,1,179,Low,0,4,No,39.6,Needs Improvement
2086,51,Female,Bachelor,Operations,11,23,2,213,High,1,1,No,70.7,High Performer
2087,44,Male,Bachelor,Marketing,16,106,4,260,High,0,1,Yes,100.0,High Performer
2088,53,Female,Bachelor,HR,23,82,1,142,High,0,3,Yes,91.6,High Performer
2089,38,Female,High School,Finance,2,100,4,175,High,0,4,Yes,90.4,High Performer
2090,38,Male,Bachelor,IT,10,97,1,182,Medium,0,3,No,87.2,High Performer
2091,35,Other,Bachelor,Marketing,16,86,5,254,Medium,0,2,Yes,100.0,High Performer
2092,30,Male,Master,Finance,22,99,4,248,Low,0,1,No,100.0,High Performer
2093,23,Male,Bachelor,Sales,2,38,5,229,Low,0,3,No,81.1,High Performer
2094,46,Male,Master,HR,7,60,4,223,Medium,0,1,No,78.1,High Performer
2095,30,Female,High School,Operations,19,58,3,216,Medium,0,3,No,98.4,High Performer
2096,43,Female,Bachelor,Sales,3,52,1,144,Low,0,2,Yes,41.8,Needs Improvement
2097,25,Male,Bachelor,Sales,20,101,3,217,Medium,0,4,No,100.0,High Performer
2098,47,Male,Bachelor,HR,21,101,1,230,Low,0,3,No,95.4,High Performer
2099,50,Female,High School,Operations,6,81,2,226,High,0,2,Yes,83.5,High Performer
2100,55,Male,Master,IT,13,96,4,153,Low,1,4,No,100.0,High Performer
2101,44,Female,Master,Marketing,13,102,2,243,Medium,1,2,No,98.1,High Performer
2102,58,Female,Bachelor,Operations,3,14,2,222,Medium,0,2,Yes,46.7,Needs Improvement
2103,32,Female,High School,Finance,15,51,1,193,Low,0,4,No,75.7,High Performer
2104,27,Other,Master,Sales,23,16,3,234,High,0,2,No,97.0,High Performer
2105,39,Male,Bachelor,Finance,21,51,5,148,Medium,0,3,No,100.0,High Performer
2106,42,Other,Master,IT,0,45,1,192,Medium,0,2,No,52.9,Needs Improvement
2107,57,Female,Master,Finance,16,114,5,216,Low,0,1,Yes,100.0,High Performer
2108,59,Female,Master,Operations,24,36,2,199,Medium,0,1,Yes,80.6,High Performer
2109,55,Male,Bachelor,Finance,9,67,5,185,Low,0,3,No,91.7,High Performer
2110,38,Female,High School,IT,21,55,3,193,Medium,0,3,No,100.0,High Performer
2111,58,Male,Bachelor,IT,15,75,1,213,Medium,0,2,No,74.6,High Performer
2112,46,Male,Bachelor,IT,15,34,3,251,High,0,2,Yes,81.7,High Performer
2113,59,Male,Master,Operations,7,82,3,234,Medium,0,4,No,92.1,High Performer
2114,33,Female,High School,IT,6,36,1,162,Low,0,4,Yes,52.5,Needs Improvement
2115,44,Female,High School,Sales,5,10,3,166,Low,0,3,Yes,53.4,Needs Improvement
2116,43,Female,Master,IT,15,96,4,209,Medium,0,4,Yes,100.0,High Performer
2117,42,Female,Master,Finance,19,83,4,248,Low,0,3,Yes,100.0,High Performer
2118,48,Male,Master,Marketing,15,51,4,216,Low,0,2,Yes,94.8,High Performer
2119,52,Female,Master,Finance,6,61,5,189,High,0,1,Yes,85.3,High Performer
2120,27,Male,Bachelor,Marketing,8,34,3,263,Low,0,1,Yes,58.5,Solid Performer
2121,48,Female,Bachelor,Finance,13,63,1,158,High,0,4,No,79.2,High Performer
2122,55,Female,Master,Operations,10,76,1,140,Low,0,3,No,65.8,Solid Performer
2123,33,Female,Bachelor,Finance,13,15,5,179,High,0,3,Yes,79.6,High Performer
2124,28,Female,Bachelor,Operations,6,67,1,161,Medium,1,1,No,63.1,Solid Performer
2125,31,Male,High School,Operations,0,79,4,251,Medium,1,3,No,91.9,High Performer
2126,38,Male,Bachelor,IT,24,62,3,179,Low,0,4,No,100.0,High Performer
2127,47,Female,Master,Sales,12,75,1,177,High,1,4,Yes,75.1,High Performer
2128,42,Male,Bachelor,Marketing,19,67,1,187,High,0,1,No,83.8,High Performer
2129,49,Male,Bachelor,IT,2,91,2,214,Medium,0,3,No,67.6,Solid Performer
2130,23,Female,Bachelor,IT,19,96,2,246,Medium,0,1,Yes,97.7,High Performer
2131,22,Female,Bachelor,Operations,3,11,2,147,Medium,1,3,No,50.7,Needs Improvement
2132,57,Male,Bachelor,Operations,10,85,3,225,Low,0,3,No,89.7,High Performer
2133,47,Male,Bachelor,Marketing,1,31,4,207,Medium,0,1,No,55.0,Solid Performer
2134,50,Female,Master,Finance,13,46,4,214,High,0,4,Yes,100.0,High Performer
2135,42,Female,Bachelor,Finance,11,29,4,229,Medium,0,1,Yes,74.1,High Performer
2136,32,Male,High School,IT,16,112,3,269,Low,0,4,Yes,100.0,High Performer
2137,32,Male,High School,HR,11,33,3,219,Medium,0,2,No,76.8,High Performer
2138,57,Male,Bachelor,HR,11,93,2,234,Medium,0,3,Yes,87.4,High Performer
2139,56,Male,Bachelor,Finance,0,74,1,209,Low,0,4,No,66.0,Solid Performer
2140,55,Male,Master,HR,12,74,5,229,Low,0,2,Yes,93.0,High Performer
2141,45,Female,Bachelor,Finance,13,90,5,198,Low,0,3,Yes,97.8,High Performer
2142,43,Female,Master,Operations,23,10,1,167,Medium,0,3,Yes,67.7,Solid Performer
2143,26,Female,Bachelor,IT,1,118,2,211,Low,0,2,No,80.0,High Performer
2144,54,Male,Bachelor,Sales,11,103,1,153,Medium,0,3,No,95.6,High Performer
2145,57,Female,Bachelor,IT,20,114,1,163,Medium,0,3,Yes,100.0,High Performer
2146,41,Male,Master,Finance,15,12,5,251,Medium,0,4,No,86.7,High Performer
2147,40,Other,Bachelor,Finance,3,55,2,183,High,0,4,No,69.5,Solid Performer
2148,56,Female,Bachelor,IT,7,64,3,195,Low,1,3,No,73.0,High Performer
2149,38,Male,Bachelor,Marketing,1,84,5,259,Medium,1,3,No,99.1,High Performer
2150,55,Female,High School,Finance,9,97,3,171,High,0,4,Yes,100.0,High Performer
2151,30,Male,Bachelor,HR,8,95,2,164,Low,0,3,Yes,69.7,Solid Performer
2152,47,Female,Bachelor,HR,22,73,1,255,Low,1,1,No,88.9,High Performer
2153,23,Male,Bachelor,Finance,14,117,4,205,High,1,3,Yes,100.0,High Performer
2154,30,Male,Bachelor,Finance,12,54,4,181,High,1,4,No,98.6,High Performer
2155,30,Female,Bachelor,Marketing,22,35,2,215,Medium,0,3,Yes,93.1,High Performer
2156,38,Male,Master,HR,16,86,4,177,Low,0,3,No,95.1,High Performer
2157,22,Female,Master,Finance,15,74,3,200,Medium,0,2,Yes,88.9,High Performer
2158,46,Male,Master,Finance,1,33,4,228,Low,0,4,No,67.0,Solid Performer
2159,46,Female,High School,Marketing,19,83,2,157,Medium,0,3,Yes,92.1,High Performer
2160,56,Female,High School,Marketing,19,44,2,209,Medium,0,3,No,83.5,High Performer
2161,24,Female,Bachelor,IT,13,33,3,221,High,0,1,Yes,83.8,High Performer
2162,58,Male,Bachelor,Marketing,2,37,4,255,Low,0,1,No,50.3,Needs Improvement
2163,51,Male,Bachelor,Sales,22,109,4,219,Medium,0,4,No,100.0,High Performer
2164,59,Male,High School,HR,11,89,1,154,Low,0,4,No,78.6,High Performer
2165,55,Male,Bachelor,IT,7,113,5,152,Medium,0,2,Yes,100.0,High Performer
2166,33,Female,High School,Sales,1,25,2,258,Medium,0,1,No,41.7,Needs Improvement
2167,40,Female,Master,Finance,3,68,1,182,Low,0,2,Yes,53.8,Needs Improvement
2168,58,Female,Bachelor,Finance,13,90,2,196,Medium,0,1,Yes,87.5,High Performer
2169,38,Female,Bachelor,IT,15,63,1,156,Medium,0,2,No,67.6,Solid Performer
2170,31,Female,High School,Marketing,18,88,5,171,High,0,4,No,100.0,High Performer
2171,33,Female,Bachelor,Finance,1,25,1,194,Medium,0,4,No,36.9,Needs Improvement
2172,37,Male,Bachelor,Operations,11,24,2,152,High,0,1,No,62.8,Solid Performer
2173,45,Female,Master,IT,13,107,4,186,Medium,0,3,Yes,100.0,High Performer
2174,40,Female,Master,Sales,5,20,2,226,Low,0,2,No,45.3,Needs Improvement
2175,29,Female,Bachelor,IT,12,74,3,201,Medium,1,1,Yes,98.1,High Performer
2176,52,Male,Master,HR,3,88,3,168,Medium,0,2,No,75.0,High Performer
2177,42,Male,PhD,Marketing,21,99,3,161,Medium,0,3,No,100.0,High Performer
2178,38,Male,Master,Marketing,17,77,3,204,Medium,0,1,No,93.8,High Performer
2179,44,Female,Master,IT,11,52,5,168,Medium,0,3,Yes,100.0,High Performer
2180,58,Female,Bachelor,Finance,19,78,4,187,Low,0,1,No,89.1,High Performer
2181,37,Male,Bachelor,Finance,21,108,4,144,Low,1,2,Yes,100.0,High Performer
2182,27,Other,High School,Operations,20,22,2,240,Medium,0,2,Yes,77.1,High Performer
2183,29,Male,High School,Operations,18,19,1,210,Medium,0,4,Yes,65.2,Solid Performer
2184,46,Male,PhD,Marketing,7,84,2,205,Medium,0,3,No,72.7,High Performer
2185,39,Male,Bachelor,Operations,6,91,2,211,Medium,0,4,Yes,81.0,High Performer
2186,46,Female,Master,Sales,15,107,2,164,Low,0,2,Yes,77.7,High Performer
2187,33,Female,Master,Operations,18,112,2,199,Medium,0,2,Yes,100.0,High Performer
2188,36,Male,Master,Sales,5,50,4,179,Medium,0,2,Yes,69.2,Solid Performer
2189,47,Female,PhD,Operations,19,115,1,146,Medium,0,1,No,90.3,High Performer
2190,47,Male,Bachelor,Marketing,20,59,2,185,Medium,1,3,No,100.0,High Performer
2191,53,Female,High School,Marketing,10,96,4,225,Medium,0,2,Yes,92.3,High Performer
2192,31,Female,Bachelor,Sales,4,80,2,160,Medium,0,2,No,59.9,Solid Performer
2193,37,Female,High School,IT,15,68,3,140,High,0,3,No,91.3,High Performer
2194,28,Male,High School,Marketing,6,48,2,262,Medium,0,3,No,79.8,High Performer
2195,38,Other,Bachelor,IT,4,12,2,264,Medium,0,4,No,50.3,Needs Improvement
2196,44,Female,Master,Finance,10,85,5,172,Medium,0,2,Yes,100.0,High Performer
2197,47,Male,Bachelor,Sales,14,16,3,143,Medium,0,3,No,76.3,High Performer
2198,42,Female,Bachelor,Marketing,2,58,1,142,Medium,0,2,Yes,39.9,Needs Improvement
2199,43,Male,Bachelor,HR,4,35,2,230,Medium,0,4,Yes,53.0,Needs Improvement
2200,28,Female,Bachelor,Finance,22,42,1,191,Medium,0,3,No,81.9,High Performer
